run_id,map_type,map_name,map_size,obstacle_ratio,task_id,start,goal,optimal_length,algorithm,success,timeout,path_length,turn_count,expanded_nodes,preprocess_ms,search_ms,postprocess_ms,total_ms,capped_total_ms,collision_free
beta_tuning,dao,brc503d,257x320,0.1810,19,"41,43","207,108",196.237590,improved_ours,True,False,189.047653,10,873,0.0000,9.1774,1.5859,10.7633,10.7633,True
beta_tuning,dao,brc503d,257x320,0.1810,19,"41,43","207,108",196.237590,ablation_no_adapt,True,False,186.815684,3,3745,0.0000,24.9505,2.8277,27.7782,27.7782,True
beta_tuning,dao,brc503d,257x320,0.1810,19,"41,43","207,108",196.237590,ablation_no_smooth,True,False,208.622366,57,873,0.0000,9.1092,0.0000,9.1092,9.1092,True
beta_tuning,dao,orz100d,395x412,0.3878,0,"131,141","216,346",290.877200,dijkstra,True,False,290.877200,23,23339,0.0000,156.0035,0.0000,156.0035,156.0035,True
beta_tuning,dao,orz100d,395x412,0.3878,0,"131,141","216,346",290.877200,astar_euclidean,True,False,290.877200,30,6286,0.0000,40.1671,0.0000,40.1671,40.1671,True
beta_tuning,dao,orz100d,395x412,0.3878,0,"131,141","216,346",290.877200,astar_octile,True,False,290.877200,28,5024,0.0000,40.5159,0.0000,40.5159,40.5159,True
beta_tuning,dao,orz100d,395x412,0.3878,0,"131,141","216,346",290.877200,weighted_1.2,True,False,296.676190,63,4893,0.0000,36.7858,0.0000,36.7858,36.7858,True
beta_tuning,dao,orz100d,395x412,0.3878,0,"131,141","216,346",290.877200,improved_ours,True,False,291.873798,17,4475,0.0000,58.1387,2.2552,60.3939,60.3939,True
beta_tuning,dao,orz100d,395x412,0.3878,0,"131,141","216,346",290.877200,ablation_no_adapt,True,False,281.578608,12,5024,0.0000,35.2920,1.8799,37.1719,37.1719,True
beta_tuning,dao,orz100d,395x412,0.3878,0,"131,141","216,346",290.877200,ablation_no_smooth,True,False,308.190909,69,4475,0.0000,54.9498,0.0000,54.9498,54.9498,True
beta_tuning,dao,orz100d,395x412,0.3878,1,"331,350","248,106",290.923882,dijkstra,True,False,290.923882,19,28620,0.0000,180.7590,0.0000,180.7590,180.7590,True
beta_tuning,dao,orz100d,395x412,0.3878,1,"331,350","248,106",290.923882,astar_euclidean,True,False,290.923882,44,11316,0.0000,85.9307,0.0000,85.9307,85.9307,True
beta_tuning,dao,orz100d,395x412,0.3878,1,"331,350","248,106",290.923882,astar_octile,True,False,290.923882,21,7916,0.0000,86.4881,0.0000,86.4881,86.4881,True
